index,label,split
9937,3,train
23749,8,train
6802,2,train
12694,4,train
19718,7,train
12826,4,train
5199,1,train
771,0,train
25470,9,train
26358,9,train
10139,3,train
25440,9,train
4233,1,train
16587,6,train
11573,4,train
931,0,train
8563,2,train
810,0,train
13211,4,train
23858,8,train
8277,2,train
6621,2,train
20851,7,train
6775,2,train
24619,9,train
9634,3,train
17780,6,train
5383,1,train
22098,8,train
8744,2,train
22271,8,train
9065,3,train
3301,1,train
16471,6,train
19437,7,train
20581,7,train
13328,4,train
19414,7,train
12505,4,train
4859,1,train
20638,7,train
11101,3,train
13887,4,train
2183,0,train
7216,2,train
1349,0,train
22802,8,train
1645,0,train
26056,9,train
5110,1,train
15639,5,train
2009,0,train
3105,1,train
8400,2,train
16241,6,train
11676,4,train
23879,8,train
9297,3,train
759,0,train
22166,8,train
17905,6,train
12955,4,train
10974,3,train
1775,0,train
17820,6,train
25450,9,train
25274,9,train
18048,6,train
19771,7,train
18342,6,train
20601,7,train
15038,5,train
3057,1,train
20753,7,train
15119,5,train
25810,9,train
3754,1,train
7719,2,train
8875,2,train
9110,3,train
7594,2,train
605,0,train
4579,1,train
19743,7,train
16676,6,train
10792,3,train
19608,7,train
22079,8,train
24104,9,train
23304,8,train
23915,8,train
6071,2,train
14961,5,train
18547,7,train
20274,7,train
20471,7,train
14013,5,train
23420,8,train
8861,2,train
22590,8,train
3033,1,train
10893,3,train
2258,0,train
9977,3,train
21487,7,train
8510,2,train
1245,0,train
18974,7,train
15041,5,train
25479,9,train
22631,8,train
15170,5,train
7224,2,train
8287,2,train
21762,8,train
13230,4,train
10061,3,train
10960,3,train
10961,3,train
24089,9,train
8026,2,train
6965,2,train
1735,0,train
6843,2,train
13884,4,train
6247,2,train
3716,1,train
8931,2,train
12191,4,train
2951,0,train
26420,9,train
21859,8,train
24639,9,train
25285,9,train
6433,2,train
3533,1,train
26318,9,train
7965,2,train
21335,7,train
6970,2,train
26076,9,train
5965,1,train
26703,9,train
17619,6,train
24595,9,train
13252,4,train
7980,2,train
9083,3,train
1770,0,train
10130,3,train
23147,8,train
9571,3,train
365,0,train
9766,3,train
24398,9,train
15319,5,train
18825,7,train
11471,3,train
18399,6,train
20679,7,train
17657,6,train
2083,0,train
7336,2,train
1783,0,train
23785,8,train
7065,2,train
17563,6,train
2957,0,train
6760,2,train
14060,5,train
2563,0,train
20457,7,train
23913,8,train
4321,1,train
19973,7,train
18312,6,train
11483,3,train
23731,8,train
20994,7,train
14671,5,train
11139,3,train
7377,2,train
7213,2,train
4861,1,train
2140,0,train
3599,1,train
21743,8,train
12450,4,train
2792,0,train
9181,3,train
6008,2,train
10972,3,train
2474,0,train
7967,2,train
15710,5,train
21178,7,train
5301,1,train
20579,7,train
18531,7,train
18513,7,train
21541,8,train
12734,4,train
45,0,train
11099,3,train
24848,9,train
21555,8,train
12162,4,train
3797,1,train
13324,4,train
11651,4,train
518,0,train
10530,3,train
11834,4,train
9755,3,train
6203,2,train
10926,3,train
26652,9,train
23988,8,train
13734,4,train
21620,8,train
18813,7,train
12614,4,train
18508,7,train
24169,9,train
13401,4,train
4009,1,train
256,0,train
17735,6,train
23745,8,train
11841,4,train
3249,1,train
7600,2,train
4242,1,train
13395,4,train
5918,1,train
23573,8,train
22796,8,train
13779,4,train
13167,4,train
4086,1,train
7502,2,train
10617,3,train
11634,4,train
17838,6,train
14160,5,train
24641,9,train
4661,1,train
26665,9,train
12515,4,train
21289,7,train
21433,7,train
22323,8,train
20532,7,train
19813,7,train
449,0,train
1383,0,train
1632,0,train
15548,5,train
11640,4,train
7479,2,train
4317,1,train
15146,5,train
9833,3,train
26370,9,train
16730,6,train
13483,4,train
26423,9,train
16559,6,train
20425,7,train
8747,2,train
20565,7,train
13719,4,train
13312,4,train
19534,7,train
21087,7,train
15296,5,train
22521,8,train
18377,6,train
9866,3,train
19100,7,train
25949,9,train
158,0,train
1945,0,train
4114,1,train
18960,7,train
24355,9,train
3303,1,train
20134,7,train
12504,4,train
1911,0,train
1014,0,train
12841,4,train
20632,7,train
10941,3,train
25545,9,train
21426,7,train
6259,2,train
11774,4,train
13499,4,train
8767,2,train
24053,9,train
5981,1,train
8319,2,train
4914,1,train
17155,6,train
13833,4,train
17455,6,train
24239,9,train
3999,1,train
6769,2,train
11644,4,train
23055,8,train
19912,7,train
25327,9,train
11530,4,train
12140,4,train
5930,1,train
24880,9,train
4103,1,train
11993,4,train
9347,3,train
8685,2,train
6567,2,train
19882,7,train
12874,4,train
24829,9,train
1815,0,train
7616,2,train
17105,6,train
16119,6,train
2907,0,train
18976,7,train
13869,4,train
3896,1,train
25715,9,train
3031,1,train
12517,4,train
6049,2,train
8454,2,train
12130,4,train
15388,5,train
23130,8,train
18111,6,train
5025,1,train
15524,5,train
4707,1,train
23566,8,train
14538,5,train
2895,0,train
13335,4,train
26283,9,train
9625,3,train
20419,7,train
11473,3,train
21352,7,train
236,0,train
18319,6,train
25993,9,train
22396,8,train
1487,0,train
9239,3,train
21871,8,train
2718,0,train
20533,7,train
889,0,train
18486,6,train
23669,8,train
19574,7,train
11726,4,train
6095,2,train
11068,3,train
994,0,train
141,0,train
23946,8,train
20791,7,train
838,0,train
3087,1,train
14033,5,train
15100,5,train
25174,9,train
13468,4,train
22380,8,train
2247,0,train
6313,2,train
19031,7,train
6589,2,train
13424,4,train
11171,3,train
382,0,train
26039,9,train
15265,5,train
17233,6,train
8904,2,train
20105,7,train
2809,0,train
22230,8,train
17917,6,train
9067,3,train
13398,4,train
10016,3,train
14374,5,train
12068,4,train
5353,1,train
11953,4,train
219,0,train
5860,1,train
20765,7,train
4851,1,train
16633,6,train
11452,3,train
22287,8,train
2569,0,train
13466,4,train
18848,7,train
25660,9,train
15550,5,train
20377,7,train
14809,5,train
15509,5,train
8139,2,train
12966,4,train
21610,8,train
25771,9,train
23976,8,train
25032,9,train
2647,0,train
8525,2,train
9841,3,train
4754,1,train
23847,8,train
18880,7,train
12969,4,train
22759,8,train
9207,3,train
16402,6,train
12830,4,train
20769,7,train
11771,4,train
10984,3,train
23156,8,train
15347,5,train
19087,7,train
9664,3,train
9150,3,train
12,0,train
1104,0,train
11966,4,train
9975,3,train
13100,4,train
17136,6,train
16613,6,train
17537,6,train
10761,3,train
21598,8,train
21097,7,train
3302,1,train
7630,2,train
14280,5,train
10847,3,train
20651,7,train
1198,0,train
16547,6,train
4414,1,train
5510,1,train
17575,6,train
1501,0,train
5023,1,train
6340,2,train
16600,6,train
16970,6,train
9751,3,train
5314,1,train
8119,2,train
18270,6,train
14763,5,train
7238,2,train
4768,1,train
5765,1,train
6159,2,train
5763,1,train
3051,1,train
5197,1,train
18302,6,train
8264,2,train
2342,0,train
22162,8,train
19656,7,train
18730,7,train
20459,7,train
15421,5,train
14781,5,train
26770,9,train
9226,3,train
12537,4,train
18952,7,train
22286,8,train
6488,2,train
26771,9,train
2886,0,train
443,0,train
11987,4,train
5155,1,train
26518,9,train
23285,8,train
25674,9,train
7344,2,train
2586,0,train
21465,7,train
6632,2,train
17329,6,train
22467,8,train
9507,3,train
22716,8,train
23283,8,train
10165,3,train
2002,0,train
26572,9,train
16086,6,train
1334,0,train
25877,9,train
8655,2,train
20917,7,train
6982,2,train
15992,5,train
14019,5,train
7728,2,train
21115,7,train
25781,9,train
9905,3,train
23936,8,train
171,0,train
22960,8,train
1330,0,train
930,0,train
8633,2,train
14128,5,train
19177,7,train
11839,4,train
6195,2,train
15532,5,train
12852,4,train
14654,5,train
8491,2,train
20158,7,train
2706,0,train
7593,2,train
4678,1,train
1746,0,train
12110,4,train
25553,9,train
2989,0,train
23320,8,train
11311,3,train
21513,8,train
6572,2,train
10715,3,train
21677,8,train
26679,9,train
5288,1,train
5448,1,train
12221,4,train
1660,0,train
25805,9,train
11491,3,train
23269,8,train
15089,5,train
5734,1,train
17434,6,train
23690,8,train
866,0,train
1164,0,train
4599,1,train
3354,1,train
7143,2,train
1106,0,train
1710,0,train
13145,4,train
5189,1,train
16390,6,train
6746,2,train
16598,6,train
2807,0,train
20313,7,train
4760,1,train
5636,1,train
8519,2,train
20427,7,train
25862,9,train
18836,7,train
18660,7,train
12849,4,train
20356,7,train
20891,7,train
12038,4,train
6568,2,train
346,0,train
20699,7,train
19372,7,train
20186,7,train
19007,7,train
21098,7,train
24186,9,train
2420,0,train
468,0,train
17341,6,train
7791,2,train
5069,1,train
2296,0,train
2795,0,train
13307,4,train
12235,4,train
19754,7,train
14360,5,train
13847,4,train
24212,9,train
13520,4,train
20890,7,train
21183,7,train
14362,5,train
24630,9,train
5724,1,train
13190,4,train
2789,0,train
199,0,train
17262,6,train
13318,4,train
19829,7,train
15009,5,train
3689,1,train
24769,9,train
24369,9,train
3036,1,train
11527,4,train
111,0,train
520,0,train
7484,2,train
17161,6,train
14900,5,train
10420,3,train
22987,8,train
8110,2,train
4240,1,train
25287,9,train
10601,3,train
17474,6,train
10097,3,train
12828,4,train
13248,4,train
1116,0,train
17046,6,train
20116,7,train
1790,0,train
7369,2,train
6617,2,train
22909,8,train
8958,2,train
2087,0,train
26501,9,train
7475,2,train
26563,9,train
19046,7,train
11882,4,train
14686,5,train
1978,0,train
23047,8,train
10222,3,train
9614,3,train
23893,8,train
15754,5,train
25015,9,train
12136,4,train
5938,1,train
21399,7,train
22711,8,train
12439,4,train
21723,8,train
11309,3,train
15612,5,train
21061,7,train
9369,3,train
23376,8,train
13924,4,train
15953,5,train
16727,6,train
20121,7,train
3983,1,train
21181,7,train
25598,9,train
24496,9,train
17011,6,train
7010,2,train
11748,4,train
26325,9,train
13568,4,train
19905,7,train
14202,5,train
24248,9,train
7250,2,train
15472,5,train
7621,2,train
26150,9,train
24233,9,train
24099,9,train
5168,1,train
23052,8,train
11270,3,train
6335,2,train
23549,8,train
24704,9,train
2553,0,train
8822,2,train
4789,1,train
16818,6,train
16580,6,train
15449,5,train
10058,3,train
4280,1,train
1584,0,train
7448,2,train
24671,9,train
7937,2,train
8654,2,train
17414,6,train
12309,4,train
26361,9,train
12973,4,train
13206,4,train
11243,3,train
19348,7,train
25061,9,train
1442,0,train
1064,0,train
2413,0,train
17145,6,train
7886,2,train
25540,9,train
421,0,train
1452,0,train
4295,1,train
17488,6,train
9178,3,train
22523,8,train
4310,1,train
22149,8,train
6605,2,train
10383,3,train
13914,4,train
5622,1,train
13276,4,train
16159,6,train
6336,2,train
23459,8,train
5051,1,train
22664,8,train
4558,1,train
20061,7,train
4930,1,train
21897,8,train
3441,1,train
25101,9,train
17319,6,train
15640,5,train
3150,1,train
13630,4,train
24510,9,train
26676,9,train
2619,0,train
7943,2,train
12443,4,train
5549,1,train
9043,3,train
26374,9,train
6,0,train
22319,8,train
2202,0,train
21317,7,train
17609,6,train
4071,1,train
23161,8,train
4212,1,train
17730,6,train
24291,9,train
1920,0,train
9434,3,train
2273,0,train
9660,3,train
12975,4,train
15505,5,train
18640,7,train
17526,6,train
18358,6,train
2008,0,train
3188,1,train
13471,4,train
23590,8,train
5536,1,train
21333,7,train
22111,8,train
25891,9,train
10705,3,train
13151,4,train
24068,9,train
1523,0,train
24159,9,train
4858,1,train
11083,3,train
21273,7,train
26862,9,train
22794,8,train
10035,3,train
17788,6,train
13553,4,train
6103,2,train
14759,5,train
24724,9,train
25024,9,train
2933,0,train
2138,0,train
25259,9,train
22186,8,train
7673,2,train
8011,2,train
5405,1,train
11580,4,train
22184,8,train
14775,5,train
12699,4,train
11757,4,train
25198,9,train
9275,3,train
19181,7,train
20958,7,train
21561,8,train
5357,1,train
12056,4,train
11199,3,train
8316,2,train
23674,8,train
51,0,train
11082,3,train
2459,0,train
21205,7,train
7948,2,train
21169,7,train
21667,8,train
2423,0,train
6111,2,train
22152,8,train
3587,1,train
18206,6,train
6508,2,train
23455,8,train
14340,5,train
3938,1,train
7239,2,train
21687,8,train
18455,6,train
12767,4,train
5834,1,train
14298,5,train
26140,9,train
19494,7,train
14784,5,train
7009,2,train
1665,0,train
16652,6,train
20555,7,train
3059,1,train
23268,8,train
13277,4,train
17821,6,train
12941,4,train
9272,3,train
11049,3,train
16984,6,train
24868,9,train
7014,2,train
19198,7,train
19957,7,train
11238,3,train
19430,7,train
13801,4,train
21372,7,train
4535,1,train
21165,7,train
17525,6,train
18821,7,train
21012,7,train
26250,9,train
18495,6,train
4396,1,train
8697,2,train
24888,9,train
8417,2,train
7617,2,train
4868,1,train
7888,2,train
21715,8,train
2024,0,train
20331,7,train
15482,5,train
11435,3,train
23548,8,train
18135,6,train
20841,7,train
11359,3,train
11203,3,train
20846,7,train
22461,8,train
7969,2,train
17764,6,train
19052,7,train
15084,5,train
5068,1,train
19022,7,train
5925,1,train
14566,5,train
9407,3,train
5137,1,train
18301,6,train
18172,6,train
26291,9,train
170,0,train
1436,0,train
22362,8,train
16059,6,train
11641,4,train
17298,6,train
9935,3,train
4286,1,train
25965,9,train
19918,7,train
10975,3,train
21495,7,train
1670,0,train
26832,9,train
3196,1,train
7257,2,train
5035,1,train
19383,7,train
5934,1,train
25590,9,train
11167,3,train
25268,9,train
20941,7,train
15142,5,train
4748,1,train
9165,3,train
14359,5,train
17331,6,train
6724,2,train
15232,5,train
12063,4,train
19637,7,train
15755,5,train
6522,2,train
10643,3,train
20535,7,train
4369,1,train
26663,9,train
3767,1,train
23533,8,train
16075,6,train
4291,1,train
16175,6,train
8603,2,train
17782,6,train
19524,7,train
17314,6,train
5608,1,train
16432,6,train
8832,2,train
8500,2,train
8347,2,train
11322,3,train
2674,0,train
7012,2,train
1701,0,train
24852,9,train
20943,7,train
26912,9,train
20014,7,train
22675,8,train
10242,3,train
1137,0,train
1801,0,train
23778,8,train
15869,5,train
181,0,train
7185,2,train
22092,8,train
8087,2,train
9056,3,train
26399,9,train
18854,7,train
3529,1,train
250,0,train
18861,7,train
6267,2,train
15872,5,train
22389,8,train
18080,6,train
4350,1,train
2261,0,train
14892,5,train
12094,4,train
11340,3,train
14663,5,train
17992,6,train
22392,8,train
15990,5,train
25384,9,train
22337,8,train
22332,8,train
15773,5,train
505,0,train
10083,3,train
24608,9,train
23789,8,train
22904,8,train
4282,1,train
3652,1,train
12837,4,train
14252,5,train
2483,0,train
5399,1,train
5989,1,train
2986,0,train
950,0,train
7802,2,train
3010,1,train
5939,1,train
25587,9,train
19556,7,train
21806,8,train
17407,6,train
14264,5,train
20708,7,train
5061,1,train
17916,6,train
18059,6,train
20641,7,train
1043,0,train
15200,5,train
19393,7,train
24305,9,train
26653,9,train
21524,8,train
751,0,train
10092,3,train
14079,5,train
26795,9,train
3784,1,train
24395,9,train
3447,1,train
24586,9,train
1070,0,train
12454,4,train
21073,7,train
18124,6,train
9650,3,train
6449,2,train
19846,7,train
5948,1,train
20441,7,train
1743,0,train
14222,5,train
12544,4,train
16266,6,train
85,0,train
8469,2,train
25151,9,train
1550,0,train
21862,8,train
18808,7,train
17376,6,train
1380,0,train
3296,1,train
16325,6,train
24864,9,train
10971,3,train
5839,1,train
7050,2,train
2746,0,train
26712,9,train
24727,9,train
12440,4,train
13341,4,train
7109,2,train
20428,7,train
6080,2,train
13033,4,train
14355,5,train
788,0,train
11065,3,train
6101,2,train
13496,4,train
13785,4,train
25383,9,train
343,0,train
24368,9,train
23687,8,train
6290,2,train
9359,3,train
9229,3,train
12503,4,train
12899,4,train
17220,6,train
24711,9,train
15099,5,train
12081,4,train
5641,1,train
10466,3,train
26426,9,train
16270,6,train
6613,2,train
407,0,train
5135,1,train
16177,6,train
26638,9,train
16709,6,train
12555,4,train
23273,8,train
22472,8,train
15273,5,train
19404,7,train
15199,5,train
1995,0,train
2500,0,train
26316,9,train
22599,8,train
4853,1,train
25950,9,train
1073,0,train
8407,2,train
12746,4,train
26185,9,train
1684,0,train
21913,8,train
15338,5,train
5837,1,train
13042,4,train
18337,6,train
1447,0,train
12928,4,train
340,0,train
5599,1,train
11983,4,train
20327,7,train
19164,7,train
16120,6,train
26671,9,train
17120,6,train
2370,0,train
16631,6,train
17478,6,train
19922,7,train
12937,4,train
25463,9,train
14698,5,train
20702,7,train
15608,5,train
22693,8,train
21136,7,train
6686,2,train
229,0,train
16835,6,train
19951,7,train
19908,7,train
4602,1,train
6318,2,train
18604,7,train
9151,3,train
23406,8,train
13999,4,train
8164,2,train
7618,2,train
16569,6,train
24685,9,train
20506,7,train
2655,0,train
18245,6,train
20070,7,train
6730,2,train
23793,8,train
13842,4,train
4229,1,train
4406,1,train
677,0,train
5045,1,train
23308,8,train
19172,7,train
1041,0,train
13910,4,train
23922,8,train
4893,1,train
6650,2,train
21101,7,train
18170,6,train
14650,5,train
25859,9,train
18569,7,train
20709,7,train
9195,3,train
999,0,train
5316,1,train
21295,7,train
11300,3,train
8213,2,train
2116,0,train
3834,1,train
3416,1,train
9299,3,train
24073,9,train
20466,7,train
10430,3,train
13942,4,train
19730,7,train
2328,0,train
25244,9,train
8025,2,train
8515,2,train
23505,8,train
16208,6,train
26065,9,train
11590,4,train
3781,1,train
4504,1,train
19169,7,train
14295,5,train
1859,0,train
162,0,train
18644,7,train
11670,4,train
25614,9,train
23242,8,train
19639,7,train
17356,6,train
4617,1,train
18947,7,train
19506,7,train
6884,2,train
22045,8,train
17132,6,train
23339,8,train
1860,0,train
15111,5,train
14212,5,train
5251,1,train
24652,9,train
8292,2,train
22320,8,train
16230,6,train
17985,6,train
11459,3,train
2681,0,train
4339,1,train
18274,6,train
17006,6,train
24387,9,train
21330,7,train
16837,6,train
17418,6,train
16385,6,train
4630,1,train
20843,7,train
20900,7,train
6926,2,train
15647,5,train
5906,1,train
14347,5,train
14546,5,train
15302,5,train
22718,8,train
16906,6,train
10399,3,train
26673,9,train
8864,2,train
17792,6,train
11357,3,train
23820,8,train
13859,4,train
24924,9,train
20386,7,train
2306,0,train
24633,9,train
13146,4,train
14438,5,train
7825,2,train
12316,4,train
19879,7,train
845,0,train
20049,7,train
9598,3,train
7313,2,train
10584,3,train
5987,1,train
12071,4,train
25876,9,train
13110,4,train
9952,3,train
3370,1,train
8350,2,train
4128,1,train
